tiempo,morado,rojo,naranja,amarillo,verde
136.00,0,0,0,0,299
136.00,0,0,0,0,315
136.00,0,0,0,0,297
137.00,0,0,0,0,278
137.00,0,0,0,0,496
137.00,0,0,0,0,527
137.00,2,0,0,0,522
137.00,0,0,0,0,496
138.00,0,0,0,0,499
138.00,0,0,0,0,483
138.00,0,0,0,0,467
138.00,0,0,0,0,367
138.00,0,0,0,0,373
139.00,0,0,0,0,378
139.00,0,0,0,0,385
139.00,0,0,0,0,377
139.00,0,0,0,0,379
139.00,0,0,0,0,366
140.00,0,0,0,0,539
140.00,0,0,0,0,511
140.00,0,0,0,0,528
140.00,0,0,0,0,226
140.00,0,0,0,0,229
140.00,0,0,0,0,459
141.00,0,0,0,0,463
141.00,0,0,0,0,429
141.00,0,0,0,0,425
141.00,0,0,0,0,237
141.00,0,0,0,0,538
141.00,60,0,0,4095,624
142.00,65,0,0,4095,448
142.00,137,0,0,4095,491
142.00,44,0,0,4095,213
142.00,113,0,0,4095,528
142.00,80,0,0,4095,310
142.00,132,0,0,4095,527
142.00,139,0,0,4095,509
143.00,56,0,0,4095,231
143.00,97,0,0,4095,358
143.00,32,0,0,4095,290
143.00,35,0,0,4095,286
143.00,21,0,0,4095,279
143.00,41,0,0,4095,262
144.00,127,0,0,4095,532
144.00,64,0,0,4095,243
144.00,80,0,0,4095,434
144.00,112,0,0,4095,432
144.00,43,0,0,4095,238
144.00,0,0,0,169,405
145.00,0,0,0,0,367
145.00,0,0,0,0,400
145.00,0,0,0,0,461
146.00,0,0,0,0,247
146.00,0,0,0,0,226
146.00,0,0,0,0,510
146.00,0,0,0,0,274
146.00,0,0,0,0,379
146.00,0,0,0,0,473
147.00,0,0,0,0,448
147.00,0,0,0,0,227
147.00,0,0,0,0,231
147.00,0,0,0,0,503
147.00,0,0,0,0,287
147.00,0,0,0,0,367
147.00,0,0,0,0,477
148.00,0,0,0,0,223
148.00,0,0,0,0,503
148.00,0,0,0,0,304
148.00,0,0,0,266,478
148.00,0,0,0,0,221
148.00,0,0,0,0,205
149.00,0,0,0,0,558
149.00,0,0,0,0,238
149.00,0,0,0,0,473
149.00,0,0,0,0,435
149.00,0,0,0,0,441
149.00,0,0,0,0,529
150.00,0,0,0,0,210
150.00,0,0,0,0,625
150.00,0,0,0,0,482
150.00,0,0,0,0,465
150.00,0,0,0,0,601
150.00,0,0,0,0,464
151.00,0,0,0,0,225
151.00,0,0,0,0,220
151.00,0,0,0,0,432
151.00,0,0,0,0,526
151.00,0,0,0,0,240
151.00,0,0,0,0,405
152.00,0,0,0,0,528
152.00,0,0,42,1095,321
152.00,0,0,0,391,251
152.00,0,0,0,0,266
152.00,0,0,0,0,229
152.00,0,0,0,0,387
153.00,160,4,0,4095,821
153.00,0,0,0,0,441
153.00,0,0,0,0,269
153.00,0,0,0,0,211
153.00,0,0,0,35,291
153.00,0,0,0,2177,284
154.00,11,0,0,1877,401
154.00,24,0,0,1593,542
154.00,146,6,0,4048,604
154.00,99,0,0,4095,494
154.00,41,0,0,4095,291
154.00,58,0,0,4095,240
155.00,118,0,0,4095,419
155.00,159,6,0,4095,557
155.00,67,0,0,4095,237
155.00,112,0,0,4095,398
156.00,0,9,91,0,141
156.00,1,0,0,0,561
156.00,0,0,0,0,227
156.00,0,0,4,0,446
156.00,14,2,891,0,593
157.00,0,0,4095,0,461
157.00,0,26,4095,0,235
157.00,0,0,4095,0,256
157.00,0,16,4095,0,217
157.00,0,0,4069,0,265
157.00,0,0,1136,0,384
158.00,0,16,3186,0,224
158.00,0,0,2895,0,301
158.00,6,14,3504,0,548
158.00,0,0,297,0,275
158.00,0,12,4095,0,230
159.00,0,0,4095,0,374
159.00,0,0,4095,0,567
159.00,0,0,4095,0,329
159.00,0,2,4003,0,209
159.00,0,0,1625,0,295
159.00,0,4,1191,0,201
160.00,0,0,1405,0,353
160.00,0,0,4095,0,592
160.00,12,7,4095,0,560
160.00,0,0,4095,0,320
160.00,0,0,4095,0,546
160.00,0,0,4095,0,212
161.00,0,4,4095,0,558
161.00,0,0,4095,0,350
161.00,0,0,4095,0,329
161.00,0,0,4095,0,539
161.00,0,0,4095,0,208
162.00,7,33,4095,0,555
162.00,0,0,2356,0,317
162.00,0,0,176,0,533
162.00,7,1,0,0,557
162.00,0,0,0,0,327
163.00,0,0,0,0,304
163.00,0,0,0,0,547
163.00,0,0,0,0,537
163.00,0,0,0,0,370
163.00,0,0,0,0,301
164.00,0,0,0,0,542
164.00,0,0,0,0,208
164.00,3,0,0,0,531
164.00,0,0,0,0,368
164.00,0,0,0,0,269
164.00,0,0,0,0,557
165.00,0,3,0,0,214
165.00,0,0,0,0,382
165.00,0,0,0,0,556
165.00,0,0,0,0,496
165.00,0,0,0,0,413
166.00,0,0,0,0,285
166.00,0,0,0,0,573
166.00,0,10,0,0,208
166.00,1,0,0,0,489
166.00,0,0,0,0,423
167.00,0,0,0,0,251
167.00,0,0,0,0,573
167.00,0,2,0,0,240
168.00,0,0,0,0,449
168.00,0,0,0,0,464
168.00,0,0,0,0,232
168.00,0,3,0,0,254
168.00,0,0,0,0,479
169.00,264,1327,0,0,590
169.00,370,2515,0,0,285
169.00,108,686,0,0,409
169.00,246,1452,0,0,501
169.00,562,4081,0,0,253
170.00,642,4095,0,0,592
170.00,466,3416,0,0,279
170.00,399,2175,0,0,449
170.00,241,1595,0,0,464
170.00,215,1596,0,0,236
170.00,272,1353,0,0,576
171.00,182,1571,0,0,269
171.00,288,1566,0,0,442
171.00,214,1379,0,0,477
171.00,293,1456,0,0,576
171.00,119,1346,0,0,256
172.00,167,1477,0,0,264
172.00,160,1466,0,0,275
172.00,153,1415,0,0,272
172.00,135,1370,0,0,265
172.00,33,778,0,0,273
173.00,256,1945,0,0,288
173.00,219,1105,0,0,574
173.00,334,1693,0,0,579
173.00,349,1772,0,0,573
173.00,342,1717,0,0,566
174.00,320,1658,0,0,573
174.00,282,1445,0,0,566
174.00,193,1509,0,0,228
174.00,190,1458,0,0,222
174.00,224,1075,0,0,563
175.00,114,581,0,0,557
175.00,400,2621,0,0,335
175.00,394,2641,0,0,335
175.00,307,1585,0,0,576
175.00,211,1587,0,0,226
176.00,272,1654,0,0,496
176.00,284,1606,0,0,405
176.00,272,1388,0,0,567
176.00,73,848,0,0,227
176.00,110,855,0,0,511
176.00,48,807,0,0,240
177.00,166,787,0,0,569
177.00,65,817,0,0,208
177.00,34,439,0,0,479
177.00,50,511,0,0,466
177.00,47,492,0,0,466
177.00,0,0,0,0,457
177.00,16,176,0,0,411
178.00,0,0,340,0,256
178.00,5,2,219,0,572
178.00,0,9,11,0,233
178.00,0,0,240,0,461
178.00,0,0,508,0,447
178.00,0,0,1131,0,231
179.00,0,0,1223,0,238
179.00,5,0,1120,0,581
179.00,0,0,0,0,541
180.00,0,0,0,0,206
180.00,0,0,0,0,534
180.00,0,0,0,0,475
180.00,16,0,0,0,466
180.00,0,0,0,0,226
180.00,13,0,0,0,659
181.00,0,0,0,0,231
181.00,0,0,0,0,481
181.00,0,0,0,0,195
181.00,17,0,0,0,683
181.00,0,0,0,0,231
181.00,0,0,0,0,432
182.00,14,0,0,0,593
182.00,20,0,0,0,605
182.00,37,0,0,0,602
182.00,0,0,0,0,163
182.00,8,2,0,0,683
182.00,0,0,0,0,270
182.00,0,0,0,0,307
183.00,0,0,0,0,324
183.00,0,0,0,0,318
183.00,0,0,0,0,361
183.00,42,35,0,0,654
183.00,0,0,0,0,162
183.00,0,0,0,0,660
184.00,0,0,0,0,362
184.00,0,0,0,0,299
184.00,19,0,0,0,670
184.00,16,0,0,0,660
184.00,18,0,0,0,682
184.00,0,0,0,0,174
185.00,0,0,0,0,606
185.00,0,0,0,0,413
185.00,0,0,0,0,273
185.00,0,0,0,0,272
185.00,14,0,0,0,668
185.00,0,0,0,0,604
185.00,0,0,0,0,288
186.00,0,0,0,0,193
186.00,0,0,0,0,443
186.00,42,11,0,0,655
186.00,0,0,0,0,564
186.00,41,5,0,0,647
187.00,0,0,0,0,560
187.00,0,0,0,0,387
187.00,38,13,0,0,651
187.00,0,0,0,0,201
187.00,0,0,0,0,431
187.00,10,15,0,0,574
188.00,0,0,0,0,496
188.00,0,0,0,0,391
188.00,0,16,0,0,250
188.00,0,7,0,0,557
188.00,0,0,0,0,467
188.00,0,10,0,0,259
189.00,0,0,0,0,223
189.00,0,0,0,0,412
189.00,16,12,0,0,618
189.00,0,0,0,0,524
189.00,0,0,0,0,226
189.00,208,9,0,0,644
0.00,165,48,4095,4095,659
1.00,174,44,4095,4095,550
1.00,32,0,4095,4095,195
1.00,151,35,4095,4095,619
1.00,91,0,4095,4095,304
1.00,182,64,4095,4095,621
1.00,134,15,4095,4095,581
2.00,45,0,4095,4095,332
2.00,51,0,4095,4095,208
2.00,117,1,4095,4095,414
2.00,155,50,4095,4095,629
2.00,105,0,4095,4095,499
2.00,151,31,4095,4095,461
3.00,185,57,4095,4095,631
3.00,69,0,4095,4095,419
3.00,45,0,4095,4095,192
3.00,87,0,4095,4095,274
3.00,165,52,4095,4095,565
3.00,47,0,4095,4095,197
4.00,106,0,4095,4095,349
4.00,165,32,4095,4095,582
4.00,109,0,4095,4095,365
4.00,53,0,4095,4095,224
4.00,48,0,4095,4095,240
4.00,106,0,4095,4095,496
5.00,177,57,4095,4095,633
5.00,144,42,4095,4095,478
5.00,57,0,4095,4095,237
5.00,43,0,4095,4095,208
5.00,70,0,4095,4095,295
5.00,21,0,4095,4095,218
6.00,116,3,4095,4095,508
6.00,25,0,4095,4095,300
6.00,93,0,4095,4095,337
6.00,107,2,4095,4095,527
6.00,140,24,4095,4095,562
7.00,113,14,4095,4095,422
7.00,85,0,4095,4095,470
7.00,729,4055,4095,4095,275
7.00,765,4095,4095,4095,755
7.00,435,2454,2463,2464,295
8.00,930,4095,4095,4095,843
8.00,658,3274,3337,3329,317
8.00,80,7,4095,4095,361
8.00,109,0,4095,4095,526
8.00,188,60,4095,4095,569
8.00,134,0,4095,4095,355
9.00,119,12,4095,4095,592
9.00,160,38,4095,4085,639
9.00,10,0,4095,4095,205
9.00,123,6,4095,4095,462
9.00,63,0,4095,4095,250
10.00,21,0,4095,4095,208
10.00,137,12,4095,4095,499
10.00,20,0,4095,4095,285
10.00,96,0,4095,4095,325
10.00,80,0,4095,4095,479
11.00,35,0,4095,4095,215
11.00,113,2,4095,4095,531
11.00,6,0,4095,4095,226
12.00,122,16,4095,4095,479
12.00,67,0,4095,4095,278
12.00,103,0,4095,4095,499
12.00,41,0,4095,4095,208
12.00,142,11,4095,4095,545
13.00,106,0,4095,4095,390
13.00,53,0,4095,4095,429
13.00,108,6,4095,4095,531
13.00,32,0,4095,4095,198
13.00,144,23,4095,4095,511
14.00,22,0,4095,4095,320
14.00,83,0,4095,4095,337
14.00,102,0,4095,4095,480
14.00,62,0,4095,4095,244
14.00,119,16,4095,4095,537
15.00,35,0,4095,4095,214
15.00,141,23,4095,4095,500
15.00,48,0,4095,4095,336
15.00,81,0,4095,4095,323
15.00,106,0,4095,4095,378
15.00,113,0,4095,4095,384
16.00,119,10,4095,4095,421
16.00,63,0,4095,4095,431
16.00,682,4076,4095,4095,395
16.00,46,0,4095,4095,327
16.00,29,0,4095,4095,310
17.00,16,0,4095,4095,279
17.00,26,0,4095,4095,272
17.00,0,0,4095,4095,233
17.00,21,0,4095,4095,215
17.00,35,0,4095,4095,219
18.00,21,0,4095,4095,213
18.00,18,0,4095,4095,209
18.00,48,0,4095,4095,228
18.00,48,0,4095,4095,226
18.00,38,0,4095,4095,227
19.00,55,0,4095,4095,234
19.00,110,0,4095,4095,523
19.00,48,0,4095,4095,257
19.00,50,0,4095,4095,378
19.00,142,31,4095,4095,534
19.00,50,0,4095,4095,207
19.00,118,0,4095,4095,493
20.00,99,0,4095,4095,350
20.00,47,0,4095,4095,272
20.00,139,19,4095,4095,528
20.00,53,0,4095,4095,211
20.00,109,0,4095,4095,508
20.00,11,0,4095,4095,224
21.00,159,40,4095,4095,598
21.00,51,0,4095,4095,232
21.00,79,0,4095,4095,434
21.00,77,0,4095,4095,414
21.00,55,0,4095,4095,352
21.00,37,0,4095,4095,314
22.00,145,21,4095,4095,523
22.00,39,0,4095,4095,211
22.00,83,0,4095,4095,459
22.00,157,83,4095,4095,783
22.00,80,571,511,464,245
22.00,265,178,4095,4095,1163
23.00,19,76,1328,1355,523
23.00,200,253,320,304,190
23.00,4095,1520,4095,4095,1177
24.00,2155,618,1913,1835,511
24.00,0,26,0,0,117
24.00,4095,1370,4095,4095,1232
24.00,1134,389,1164,1251,452
24.00,427,173,381,287,195
24.00,368,436,4095,4095,1166
25.00,4039,769,4095,4095,721
25.00,4095,635,4095,4095,400
25.00,4095,592,4095,4095,161
25.00,4038,647,4095,4095,355
25.00,4095,707,4095,4095,611
25.00,3895,662,4095,4095,638
26.00,4095,624,4095,4095,305
26.00,3981,587,4095,4095,275
26.00,362,160,4095,4095,1020
26.00,80,34,2738,2666,749
26.00,249,277,3517,3632,1105
26.00,0,0,0,0,109
27.00,0,0,0,0,111
27.00,4095,1186,4071,4095,1168
27.00,1787,619,1891,1943,661
27.00,0,34,0,0,105
27.00,568,342,529,647,299
27.00,240,240,3311,3356,1058
28.00,335,267,4095,4095,1327
28.00,0,0,925,859,469
28.00,0,0,0,0,127
28.00,43,63,1391,1394,575
28.00,388,341,4095,4095,1339
28.00,160,91,3089,3087,963
29.00,0,0,0,0,128
29.00,0,0,571,511,331
29.00,149,80,4093,4086,751
29.00,36,0,4095,4095,82
29.00,75,0,4095,4095,292
29.00,243,203,4095,4095,961
30.00,195,165,4095,4095,1037
30.00,46,0,4095,4095,422
30.00,155,79,4095,4095,640
30.00,107,16,4095,4095,590
30.00,52,0,4095,4095,305
30.00,46,0,4095,4095,174
31.00,83,1,4095,4095,299
31.00,171,63,4095,4095,1088
31.00,156,75,4095,4095,646
31.00,155,68,4095,4095,735
31.00,0,0,0,0,477
31.00,0,0,0,0,194
32.00,0,0,0,0,316
32.00,53,0,4095,4095,747
32.00,102,23,4095,4095,645
32.00,140,22,4095,4095,677
32.00,49,0,4095,4095,366
32.00,22,0,4095,4095,193
33.00,61,0,4095,4095,310
33.00,77,0,4095,4095,362
33.00,74,0,4095,4095,472
33.00,61,0,4095,4095,256
33.00,116,21,4095,4095,508
34.00,42,0,4095,4095,278
34.00,0,0,4095,4095,272
35.00,1182,450,4095,4095,496
35.00,108,0,4095,4095,192
35.00,0,0,4095,4095,272
35.00,175,0,4095,4095,291
35.00,0,0,4095,4095,247
35.00,2017,658,2109,2096,179
36.00,3138,925,3050,3028,454
36.00,2545,855,2769,2775,253
36.00,4011,1297,4095,4095,635
36.00,2185,721,2416,2402,177
36.00,3867,1146,4095,4095,554
37.00,2231,702,2304,2250,272
37.00,3202,928,3329,3408,355
37.00,2524,855,2598,2655,218
37.00,4095,907,4095,4095,538
37.00,0,0,4095,4095,298
37.00,575,95,4095,4095,306
38.00,2323,851,4095,4095,478
38.00,0,0,4095,4095,218
38.00,3761,1344,4095,4095,560
38.00,0,0,4095,4095,243
38.00,3346,761,4095,4095,489
39.00,537,342,4095,4095,375
39.00,0,0,4095,4095,249
39.00,2226,524,4095,4095,574
39.00,0,0,4095,4095,176
39.00,142,17,4095,4095,543
40.00,0,0,4095,4095,298
40.00,2069,456,4095,4095,435
40.00,1186,288,4095,4095,432
40.00,1097,314,4095,4095,433
40.00,0,0,4095,4095,270
41.00,124,14,4095,4095,511
41.00,60,0,4095,4095,179
41.00,158,48,4095,4095,4095
41.00,186,81,4095,4095,4095
41.00,146,45,4095,4095,4095
42.00,128,47,4095,4095,4095
42.00,128,29,4095,4095,3971
42.00,128,23,4095,4095,4002
42.00,128,22,4095,4095,764
42.00,246,176,4095,4095,553
43.00,67,0,4095,4095,459
43.00,73,0,4095,4095,453
43.00,78,0,4095,4095,404
43.00,122,4,4095,4095,269
43.00,184,1107,4095,4095,272
43.00,103,33,4095,4095,468
44.00,44,0,4095,4095,263
44.00,101,0,4095,4095,414
44.00,48,0,4095,4095,343
44.00,49,0,4095,4095,274
44.00,37,0,4095,4095,310
45.00,34,0,4095,4095,310
45.00,27,0,4095,4095,297
45.00,29,0,4095,4095,262
45.00,22,0,4095,4095,241
46.00,147,39,4095,4095,599
46.00,128,23,4095,4095,559
46.00,122,21,4095,4095,565
46.00,119,15,4095,4095,560
47.00,106,7,4095,4095,541
47.00,155,52,4095,4095,547
47.00,161,53,4095,4095,574
48.00,68,0,4095,4095,239
48.00,59,0,4095,4095,240
48.00,64,0,4095,4095,235
48.00,76,0,4095,4095,237
48.00,64,0,4095,4095,234
48.00,109,0,4095,4095,208
48.00,83,0,4095,4095,357
49.00,138,32,4095,4095,368
49.00,112,26,4095,4095,570
49.00,118,14,4095,4095,546
49.00,89,0,4095,4095,463
49.00,82,0,4095,4095,505
49.00,97,0,4095,4095,443
49.00,161,35,4095,4095,570
50.00,39,0,4095,4095,179
50.00,99,0,4056,4013,739
50.00,150,33,4095,4095,396
50.00,173,7,4095,4095,544
50.00,18,0,4095,4095,559
50.00,278,154,4095,4095,945
51.00,71,0,4095,4095,346
51.00,0,0,1861,1899,348
51.00,0,0,1465,1409,1203
51.00,289,171,4095,4095,1472
51.00,373,171,4095,4095,926
51.00,38,0,2175,2108,240
51.00,42,0,2337,2277,252
52.00,231,0,3052,3049,555
52.00,234,121,4095,4095,693
52.00,0,0,1553,1366,98
52.00,205,126,4095,4095,800
52.00,0,0,1664,1631,254
52.00,216,107,4095,4095,762
53.00,0,0,1994,2160,180
53.00,0,0,2063,1934,206
53.00,138,33,4017,4095,691
53.00,176,85,4095,4095,592
53.00,0,0,1429,1239,116
53.00,0,0,1723,1699,136
54.00,0,0,1381,1456,617
54.00,0,0,1678,1682,432
54.00,163,108,4095,4095,862
54.00,0,0,1518,1404,223
54.00,0,0,1938,2055,225
54.00,192,91,4095,4095,3475
55.00,41,0,4095,4095,4095
55.00,29,0,2559,2511,2615
55.00,198,128,4095,4095,1398
55.00,218,111,4095,4095,1117
55.00,17,0,2448,2490,511
55.00,0,0,1842,1778,428
56.00,0,0,2053,2119,366
56.00,0,0,1424,1200,327
56.00,0,0,1774,1668,248
56.00,187,89,4095,4095,939
56.00,0,0,1417,1389,204
56.00,177,62,4095,4095,703
57.00,86,0,3717,3667,639
57.00,0,0,1375,1328,158
57.00,67,0,4095,4095,256
58.00,63,0,4095,4095,220
58.00,64,0,4095,4095,443
58.00,23,0,4095,4095,214
58.00,133,33,4095,4095,576
58.00,64,0,4095,4095,247
58.00,171,55,4095,4095,563
59.00,128,10,4095,4095,547
59.00,32,0,4095,4095,317
59.00,54,0,4095,4095,198
59.00,113,0,4095,4095,365
59.00,133,49,4095,4095,576
59.00,72,0,4095,4095,214
60.00,71,0,4095,4095,448
60.00,33,0,4095,4095,209
60.00,72,0,4095,4095,266
60.00,142,32,4095,4095,542
60.00,103,10,4095,4095,533
60.00,134,86,4095,4095,446
61.00,19,0,4095,4095,213
61.00,23,0,1108,1066,341
61.00,338,258,4095,4095,1149
61.00,91,69,1886,1946,617
61.00,383,251,4095,4095,1183
61.00,147,112,2163,2219,711
62.00,35,0,4095,4095,63
62.00,104,49,4095,4095,496
62.00,46,0,4095,4095,115
62.00,113,48,912,720,14
62.00,0,0,55,28,683
63.00,0,0,67,0,397
63.00,0,0,0,0,313
63.00,0,0,0,0,278
63.00,0,0,0,0,355
63.00,0,0,0,0,288
63.00,0,0,0,0,327
64.00,0,0,0,0,401
64.00,0,0,0,0,287
64.00,0,0,0,0,307
64.00,0,0,0,0,366
64.00,0,0,0,0,372
65.00,0,0,0,0,50
65.00,0,86,0,108,1229
65.00,0,0,0,11,711
65.00,0,0,48,0,525
65.00,0,0,0,31,326
65.00,0,0,0,176,418
66.00,0,0,0,243,311
66.00,0,80,0,19,921
66.00,0,0,0,0,502
66.00,112,37,4095,4095,530
66.00,57,0,4095,4095,162
67.00,178,47,4095,4095,661
67.00,30,0,4095,4095,284
67.00,128,23,4095,4095,398
67.00,117,7,4095,4095,568
67.00,81,0,4095,4095,225
68.00,196,65,4095,4095,677
68.00,37,0,4095,4095,183
68.00,186,75,4095,4095,613
68.00,81,0,4095,4095,280
68.00,17,0,4095,4095,170
69.00,60,0,4095,4095,201
69.00,153,41,4095,4095,453
69.00,108,0,4095,4095,475
70.00,145,17,4095,4095,551
70.00,149,37,4095,4095,511
70.00,71,0,4095,4095,292
70.00,109,16,4095,4095,415
70.00,203,94,4095,4095,847
71.00,156,93,3232,3337,695
71.00,208,170,4095,4095,939
71.00,262,155,4095,4095,930
71.00,242,149,4095,4095,912
71.00,251,186,4095,4095,877
72.00,190,77,4095,4095,835
72.00,41,0,1824,1755,380
72.00,303,183,4095,4095,945
72.00,240,186,4095,4095,1063
72.00,302,144,4095,4095,1033
72.00,276,142,4095,4095,1014
73.00,0,0,59,0,92
73.00,0,0,2006,1840,443
73.00,305,224,4095,4095,1082
73.00,285,167,4095,4095,946
73.00,288,151,4095,4095,890
74.00,198,139,4095,4095,890
74.00,233,118,4095,4095,862
74.00,137,96,4095,4095,850
74.00,172,64,4095,4095,757
74.00,143,52,3951,3692,695
75.00,97,0,3412,3311,623
75.00,56,0,2273,2157,465
75.00,48,0,2839,2783,652
75.00,67,0,2659,2559,583
75.00,18,0,2055,1970,475
76.00,0,0,1569,1651,400
76.00,181,119,2895,2874,672
76.00,309,209,4095,4095,961
76.00,298,232,4095,4095,1022
76.00,217,175,4095,4095,1072
77.00,291,210,4095,4095,1106
77.00,271,140,4095,4095,1194
77.00,247,164,4095,4095,1191
77.00,292,208,4095,4095,1359
77.00,0,0,0,0,118
78.00,286,240,4095,4095,1339
78.00,40,80,1606,1495,592
78.00,16,0,1570,1456,511
78.00,400,278,4095,4095,1378
78.00,281,199,4095,4095,1326
78.00,106,80,1627,1677,602
79.00,39,90,1625,1666,609
79.00,81,33,4095,4095,357
79.00,32,0,4095,4095,625
79.00,1757,754,4095,4027,1840
79.00,0,0,4095,4095,124
79.00,2800,2678,2955,2929,1907
80.00,1142,1285,4055,4095,1260
80.00,0,0,2237,2288,101
80.00,326,240,4048,4043,1910
80.00,49,0,4095,4095,4095
80.00,30,0,4095,4085,4095
80.00,0,0,0,0,0
81.00,83,187,0,0,1405
81.00,0,0,0,0,472
81.00,0,0,0,0,534
81.00,0,0,0,0,602
82.00,99,171,0,0,1680
82.00,0,0,0,0,139
82.00,29,22,0,0,1200
82.00,0,0,0,0,769
82.00,0,0,0,0,221
82.00,144,0,0,0,1456
83.00,0,0,0,0,240
83.00,35,0,0,0,925
83.00,147,0,0,0,1055
83.00,0,0,0,0,50
83.00,175,0,0,0,1363
83.00,0,0,0,0,429
84.00,0,0,0,0,613
84.00,129,0,0,0,1396
84.00,0,0,0,0,77
84.00,65,0,0,0,1155
84.00,68,0,0,0,1103
84.00,0,64,0,0,784
84.00,0,0,0,0,210
85.00,110,172,0,0,1453
85.00,0,0,0,0,235
85.00,0,0,0,0,750
85.00,16,39,0,0,799
85.00,0,0,0,0,134
85.00,99,40,0,0,839
86.00,0,0,0,0,303
86.00,0,0,0,0,429
86.00,71,57,0,0,750
86.00,0,0,0,0,150
86.00,0,0,0,0,158
86.00,175,95,0,0,961
87.00,144,82,0,0,945
87.00,0,0,0,0,288
87.00,0,0,0,0,219
87.00,0,0,0,0,511
87.00,94,48,0,0,713
87.00,0,0,0,0,492
88.00,0,0,0,0,129
88.00,0,0,0,0,295
88.00,155,112,0,0,935
88.00,197,103,0,0,982
88.00,0,0,0,0,525
88.00,0,0,0,0,105
89.00,18,0,0,0,448
89.00,142,112,0,0,947
89.00,0,0,0,0,149
89.00,23,25,0,0,530
89.00,89,96,0,0,935
89.00,0,0,0,0,691
90.00,0,0,0,0,129
90.00,0,0,0,0,256
90.00,138,113,0,0,983
90.00,0,0,0,0,97
90.00,0,0,0,0,339
90.00,196,163,0,0,1101
91.00,200,121,0,0,1097
91.00,0,0,0,0,375
91.00,0,0,0,0,150
92.00,125,96,0,0,954
92.00,101,111,0,0,944
92.00,0,0,0,0,170
92.00,107,103,0,0,734
92.00,81,83,0,0,922
93.00,0,0,0,0,533
93.00,0,0,0,0,137
93.00,0,0,0,0,303
93.00,92,118,0,0,848
93.00,48,48,0,0,854
93.00,0,0,0,0,432
94.00,106,110,0,0,907
94.00,10,17,0,0,766
94.00,0,0,0,0,225
94.00,0,0,0,0,175
94.00,64,32,0,0,603
94.00,81,80,0,0,839
95.00,0,0,0,0,548
95.00,0,0,0,102,158
95.00,71,74,0,61,823
95.00,0,0,0,235,414
95.00,111,99,0,473,795
95.00,68,53,0,210,791
96.00,0,0,0,243,281
96.00,22,14,0,165,689
96.00,113,92,0,182,807
96.00,10,2,0,193,481
96.00,0,0,0,169,176
96.00,0,0,0,208,245
97.00,0,0,0,189,565
97.00,101,64,0,399,814
97.00,82,50,0,542,667
97.00,67,0,0,3398,363
97.00,0,0,0,2651,166
98.00,0,0,0,123,443
98.00,70,64,0,219,705
98.00,0,0,0,172,153
98.00,137,106,0,189,737
98.00,0,0,0,198,307
99.00,0,0,0,138,379
99.00,0,0,0,117,607
99.00,0,0,0,144,195
99.00,29,25,0,192,669
99.00,0,0,0,336,256
99.00,7,10,0,0,494
100.00,0,0,0,0,592
100.00,0,0,0,0,229
100.00,0,0,0,0,601
100.00,0,0,0,0,193
100.00,7,13,0,0,558
101.00,0,0,0,0,268
101.00,0,0,0,0,581
101.00,0,0,0,0,186
101.00,10,16,0,0,589
101.00,0,0,0,0,351
102.00,0,0,0,0,336
102.00,1,16,0,0,680
102.00,64,64,0,4,705
102.00,0,0,0,69,318
102.00,16,0,0,691,427
102.00,18,7,0,949,605
103.00,27,0,0,3100,317
103.00,0,0,0,247,176
104.00,0,0,0,249,484
104.00,0,0,0,358,498
104.00,46,18,0,784,688
104.00,0,0,0,1712,184
104.00,172,91,0,2197,698
105.00,3,0,0,2077,273
105.00,82,28,0,2073,709
105.00,0,0,0,2090,143
105.00,121,67,0,2073,756
105.00,0,0,0,1925,304
105.00,6,0,0,1574,411
106.00,208,42,0,1458,697
106.00,0,0,0,1642,173
106.00,174,112,0,2224,773
106.00,0,0,303,139,198
106.00,48,16,0,16,554
107.00,0,0,0,0,687
107.00,0,0,0,0,208
107.00,0,0,0,0,171
107.00,0,16,0,0,656
107.00,0,0,0,0,257
108.00,111,58,0,0,832
108.00,0,0,0,5,154
108.00,81,83,0,0,817
108.00,0,0,0,0,491
108.00,0,0,0,0,308
109.00,80,20,0,0,781
109.00,98,34,0,0,765
109.00,68,26,0,0,732
109.00,75,44,0,0,739
109.00,48,14,0,0,715
110.00,0,7,0,0,690
110.00,61,65,0,0,877
110.00,80,59,0,0,876
110.00,0,0,0,0,210
110.00,0,0,0,0,195
110.00,0,0,0,0,208
111.00,0,0,0,0,240
111.00,0,0,0,0,235
111.00,0,0,0,0,232
111.00,0,0,0,0,266
111.00,0,0,0,0,277
112.00,0,0,0,0,315
112.00,0,0,0,0,395
112.00,0,0,0,0,345
112.00,0,0,0,0,345
112.00,0,0,0,0,449
113.00,0,0,0,0,458
113.00,0,0,0,0,442
113.00,0,0,0,0,496
113.00,0,0,0,0,511
113.00,0,0,0,0,528
114.00,0,10,0,0,543
114.00,71,86,0,0,688
114.00,0,0,0,0,179
114.00,0,0,0,0,589
114.00,0,0,0,0,404
115.00,0,0,0,0,256
115.00,13,16,0,0,675
115.00,0,0,0,0,210
115.00,0,0,0,0,479
116.00,0,0,0,0,269
116.00,31,14,0,0,617
116.00,0,0,0,0,173
116.00,0,0,0,0,172
116.00,0,0,0,0,154
117.00,47,38,0,0,736
117.00,0,0,0,0,175
117.00,0,0,0,0,99
117.00,0,0,0,0,257
117.00,0,0,0,0,180
117.00,172,277,0,0,912
